id,nh_text
33545796,"<hight50> LUXURY 2 BEDROOM BALLARD APARTMENT - PRIVATE GARAGE SPACE

 619 NW 85th Street http://www.seattlerentals.com/20325 619 NW 85th Street Seattle, WA 98117 show contact info  click to show contact info Neighborhood: Ballard Type of Unit: 2 bedrooms + den, 1 bathroom (Apartment) Date Available: Now Rent: $1975 per month Excellent location between 6th and 8th Ave on NW 85th street.  Fully renovated building.  Unit includes dedicated garage parking.  New cabinets, quartz counters, hardwood flooring, spacious bedrooms, fully fenced yard and private laundry room.Luxury 2 Bedroom Unit with off-kitchen dining area.  Unit features hardwood floors, granite countertops and stainless steel appliances.  Dedicated private garage right off alley. Amenities: Near Bus Line Controlled Access Building High-Speed Internet Available On-Site Laundry Facilities Balcony / Patio / Deck Dishwasher Hardwood Floors Carpet Storage Yard Walk-in Closet Tiled Floors Modern Kitchen"
55747147,"<hight50> Great Area Remodeled Apartment


Location, Location, Location. Beautiful upstairs totally remodeled apartment in a very desirable and trendy neighborhood in the heart of Santa Monica. Close to all and easy FWY access and cafes, restaurants, and much more. This unit offers 2 bedrooms, 1 bath and new modern kitchen with chic counter top and gorgeous back splash, stainless steel appliances includes built in stove and cook top, dishwasher, 2 sinks. Beautiful hardwood floors throughout, washer and dryer conveniently inside the unit. This unit has plenty of natural light, it includes 1 parking space. No pets allowed. Call or text to schedule your viewing."
32837088,"<hight50> One Month FREE! Renovated 2 Bedroom 1 Bath 2 Parking Space

 OPEN HOUSE: Apr 21, 2018 Saturday 2:00pm - 3:00pm Shoreline/North Seattle --Two Bedroom -- Great Place to live! Address: 3024 NE 145th St, Shoreline, WA 98155 Bedrooms: 2 bedrooms Bathrooms: 1 bathrooms Size: 800 sqft Community: Casa Blanca Parking: 2 reserved parking spot Rent: Monthly $1,699 Description: Newly renovated home with brand new stainless steel appliances including range, refrigerator, microwave, dishwasher, washer and dryer. Sitting on the borderline of Shoreline and Seattle, Casa Blanca is a great place to live. Walking distance to drug store, restaurants, Starbucks and 3 minutes drive to QFC, Fred Meyer, Safeway. Next to WA-522 and 3 minutes drive to get to I5. It is available now! $35 cash for application fee Contact: Deo Cell: show contact info OR Reply"
78231257,"<hight50> Huge bi-level 2bed/2bath Apt in Logan Square


Highly sought after bi-level unit featuring hardwood floors, high ceilings, W/D, two bedrooms and two full baths in the desirable Logan Square neighborhood. Kitchen has granite countertops and stainless steel appliances. Plenty of storage and living space in the 1702 square feet apartment. First floor hosts master bedroom with on suite full bath and W/D, modern kitchen, and open concept living/dining area with a huge window for lots of natural light. Downstairs there is plenty of space for a second bedroom PLUS a living/office area and home gym, with a full bath and plenty of closet space. Feels like house living but with unbeatable amenities and center city location!
24 hr maintenance and online portal to pay rent/submit maintenance requests
Building features:
Secured entry
Mail/package room
Trash room
Gym
Permit 6 parking/2 hour parking right outside of the building
Tree lined street
Pet friendly!
Location:
Two blocks away from Trader Joes!
Close to 30th Street Station, Suburban Station, Trolley Line
Walk to Logan Square, Art Museum, City Hall, Rittenhouse!
Plenty of great restaurants and attractions nearby!
LEASING SPECIALS:
One month free and a $500 move in credit on a 13 month lease OR 2 months free on an 18 month lease!
500$ Security Deposit!
Reply to this add for more info/to connect with leasing agent
https://www.pmcpropertygroup.com/properties/2130-arch-street"
42536373,"<hight50> Rare offering in sought after location. Ht/hw included. Off-street par

 Location, Location, Location! This recently renovated 2 bedroom apartment is conveniently located near Davis square, Magoun Square, the Somerville Bike Path, and public transportation. Within waking distance to restaurants, bars, shops, and stores, this gem also comes jam-packed with amenities. NO BROKER FEES, -heat and hot water incl! -private balcony -off-street parking spot for free This value simply won't last! -oversized living room, -High ceilings -granite countertops -recently updated flooring -stainless steel appliances -free plowing & shovelling -relaxing outdoor patio/common area -in-wall air conditioner -laundry in bldg -completely pet and smoke-free! Please no parties, large gatherings, or unreasonable/excessive noise; apartment sits perched amongst many quiet working professionals and commuters. Please respect what makes this area she wonderful."
33065555,"<hight50> Bright Condo 2B1B

 Bright home with large windows and tiles floors throughout, brand new appliance and cabinets, warm fire place and great large kitchen with eating place, laundry in unit. Walking 5 minutes to Northgate TC, close to Northgate Mall ( 0.6Miles),easy access to I-5 and HWY-99. Walking 5 minutes to Seattle Athletic Club Northgate, 9 minutes to Olympic view elementary school. Owner pays for trash, sewer and water,Tenant responsible for electricity and internet, must have a minimum credit score of 620, need to comply with House Rules,$100 move in fee pay to Condo management.Please email to me for more information."
40724092,"<hight50> 2bd Condo for Rent !! Clean / Move in ready Now !!!

 Available now !!! This beautiful bottom floor condo is move in ready ! Home has 2 bd 1.5 bath and a nice open floor plan. Open kitchen has tons of counter /cabinet space and an island ! This unit has dual entry plus master bedroom opens to nice patio and front yard. Great quiet location with local owners. 1 parking spot included and plenty of street parking in front.  Washer and dryer in unit !! Water/sewer/garbage included in rent !! No smoking No Pets. Non negotiable This unit wont  last contact me today for a showing ! show contact info  click to show contact info text is best /fastest ! First , last and deposit are due at lease signing !"
33726057,"<hight50> Beautiful Beverly Hills Two Bedroom

 Huge 2 bedroom 1.5 bath first floor apartment on Doheny in Beverly Hills. New paint, carpet, appliances, tile. Beautiful, well maintained building. Looks and feels like a condo. Patio off second bedroom. 2 tandem parking spaces. Available now! $2,450 per month. $2,550 deposit. Contact manager Daniel at show contact info  click to show contact info for a viewing. No smoking / no pets at this location. Square feet is an estimate."
59853110,"<hight50> Apartment for Rent - $1,100


Great Location!!!  Quiet Residential Oak Hill area of Pawtucket near Blackstone Blvd & 95
* 2 bedrooms, bright living room with hardwood floors throughout
* Kitchen with plenty of cabinet space, dishwasher, refrigerator & stove
* Bright enclosed porch
* Coin-up laundry and storage room in the basement
* Drive-way & 1 car garage
* No Pets
* Freshly painted
* First month rent & equal security deposit required to move-in
* AVAILABLE IMMEDIATELY"
34969737,"<hight50> Best of South Boston! Pristine townhouse style 2Bed/2Bath with Parking

 Amazing location in South Boston near Seaport and South End! Convenient to all Boston has to offer & just blocks to MBTA/Bus. Pristine and newer construction 2Bed/2Bath townhouse style w/ state of the art kitchen (Stainless Steel appliances, gas stove, newly tiled backsplash, Central Heat/AC, Spa-like bathrooms with glass and stone in over-sized master shower and jacuzzi tub in 2nd bathroom. Included with unit are: Deeded Parking in private attached lot; Full-sized washer/dryer in unit; Huge private storage in Basement; Custom-made wood blinds in both bedrooms; Levolor retractable blinds on back deck doors; and all professional Landscaping/Snow removal. Enjoy city views from the living room or the gorgeous private deck. You'll love this West Broadway neighborhood home with the neighborhood park (Flaherty Park) across the street, and just over a mile walk/bike to Castle Island or Seaport. Available 3/1/19 or 4/1/19 @ $3250 with full parking space - great value! Please call Franklin Knotts, Coldwell Banker Boston, Cell # show contact info  click to show contact info to schedule immediate appointment to preview this home anytime - showing this weekend."
34818669,"<hight50> Cedar Park Gem - Close to UPenn

 Newly Renovated 2 bedroom apartment located on a beautiful tree-lined street in the heart of University City. This 1st-floor unit features 2 very large bedrooms, both with great closet space and natural lighting!  The Kitchen is brand new with Granite countertops and stainless steel appliances,  including a dishwasher and microwave over the gas range oven.   Plenty of space & Hardwood floors throughout, with a rare washer and dryer in unit. Walk out your front door and catch the trolley or enjoy all the conveniences on Baltimore Ave; cafes, markets, and local restaurants . Excellent location to Drexel, PENN and nearby hospitals. Available immediately. Pet Friendly Pictures Asking $1,900 per month. Available Immediately"
59838006,"<hight50> Great 2 bed ranch on a 30,000 sq. ft. lot in a great area of Lincoln


Great 2 bed ranch on a 30,000 sq. ft. lot in a great area of Lincoln. Beautiful fireplaced Living Room, hardwoods throughout and many updates. Come put your finishing touches on this Diamond in the ruff. wont last
Utilities include: power, water, washer/dryer, sewer and trash.. Your monthly rent already covers utilities so you do not have to pay extra charges for that. Pet are allowed as long as they are not destructive.
For more info contact  Thomas J Rush    at   gist4044atgmaildotcom"
39647386,"<hight50> 2 br, Top fl, Covered parking, Safe & desired area

 Lovely Pope's Hill condo, desired third floor with two bedrooms and one full bath plus one car garage (1100+sq ft)... kitchen with granite counter tops/stainless steel ... back door leading to  deck with views of the city...easy street parking and short walk to the T.  The condo has hardwood floors throughout....washer and dryer in the unit...additional storage in the basement.  This unit is extremely bright and comfortable! Ideal tenants will be working professionals/couple in the area. This is an owner occupied building. The condo just had the floors refinished and all the rooms are freshly painted. Ideal location .8 mile walk to Fields Corner T stop, 1/2 mile from interstate 93 and minutes to downtown Boston. No smoking of ANY kind on the property. Well trained/behaved dogs considered"
45644097,"<hight50> Unbelievable Framingham  living

 Big 2 Bedroom on the Worcester/Auburn Line! Big Eat-in Kitchen, Huge Living Room, Great Size Bedrooms, Laundry Hookups and Gas Heat w/ Easy On Street Parking! PLEASE CONTACT PAUL LATINO OF RE/MAX ADVANTAGE show contact info  click to show contact info !!"
